"country","continent","decade","year","income","emission","emissions_per_income.x","average_carbon_intensity"
"Finland","Europe","1970s",1978,8140,4660,0.572481572481572,0.562250547186816
"Finland","Europe","1970s",1975,8060,4180,0.518610421836228,0.562250547186816
"Finland","Europe","1970s",1973,7810,4510,0.577464788732394,0.562250547186816
"Finland","Europe","1970s",1970,6740,3870,0.574183976261128,0.562250547186816
"Finland","Europe","1970s",1976,8000,4460,0.5575,0.562250547186816
"Finland","Europe","1970s",1977,8000,4520,0.565,0.562250547186816
"Finland","Europe","1970s",1972,7360,4190,0.56929347826087,0.562250547186816
"Finland","Europe","1980s",1984,9950,4910,0.493467336683417,0.514556467370066
"Finland","Europe","1980s",1989,12000,5750,0.479166666666667,0.514556467370066
"Finland","Europe","1980s",1981,9260,4930,0.532397408207343,0.514556467370066
"Finland","Europe","1980s",1985,10200,5270,0.516666666666667,0.514556467370066
"Finland","Europe","1980s",1987,10800,5960,0.551851851851852,0.514556467370066
"Finland","Europe","1980s",1982,9510,4810,0.505783385909569,0.514556467370066
"Finland","Europe","1980s",1983,9710,4820,0.496395468589083,0.514556467370066
"Finland","Europe","1980s",1986,10500,5480,0.521904761904762,0.514556467370066
"Finland","Europe","1980s",1980,9130,5150,0.56407447973713,0.514556467370066
"Finland","Europe","1980s",1988,11300,5590,0.494690265486726,0.514556467370066
"Finland","Europe","1990s",1999,13600,6280,0.461764705882353,0.502640545144804
"Finland","Europe","1990s",1998,13100,6320,0.482442748091603,0.502640545144804
"Finland","Europe","1990s",1993,10600,5620,0.530188679245283,0.502640545144804
"Finland","Europe","1990s",1996,11700,6070,0.518803418803419,0.502640545144804
"Finland","Europe","1990s",1994,10900,5970,0.547706422018349,0.502640545144804
"Finland","Europe","1990s",1997,12400,6280,0.506451612903226,0.502640545144804
"Finland","Europe","1990s",1995,11400,5660,0.496491228070175,0.502640545144804
"Finland","Europe","1990s",1990,11900,5690,0.478151260504202,0.502640545144804
"Finland","Europe","1990s",1991,11100,5740,0.517117117117117,0.502640545144804
"Finland","Europe","1990s",1992,10700,5380,0.502803738317757,0.502640545144804
"Finland","Europe","2000s",2005,16200,6560,0.404938271604938,0.420989974937343
"Finland","Europe","2000s",2007,17100,6970,0.407602339181287,0.420989974937343
"Finland","Europe","2000s",2008,17300,6670,0.385549132947977,0.420989974937343
"Finland","Europe","2000s",2003,15200,7080,0.46578947368421,0.420989974937343
"Finland","Europe","2000s",2002,14900,6730,0.451677852348993,0.420989974937343
"Finland","Europe","2000s",2001,14700,6410,0.436054421768707,0.420989974937343
"Finland","Europe","2000s",2006,16500,7110,0.430909090909091,0.420989974937343
"Finland","Europe","2000s",2000,14400,6260,0.434722222222222,0.420989974937343
"Finland","Europe","2000s",2004,15700,7130,0.454140127388535,0.420989974937343
"Finland","Europe","2000s",2009,17600,6270,0.35625,0.420989974937343
"Finland","Europe","2010s",2013,17900,6120,0.341899441340782,0.356521739130435
"Finland","Europe","2010s",2014,17900,6210,0.346927374301676,0.356521739130435
"Finland","Europe","2010s",2011,18000,6540,0.363333333333333,0.356521739130435
"Finland","Europe","2010s",2012,18000,6280,0.348888888888889,0.356521739130435
"Finland","Europe","2010s",2010,17900,6830,0.381564245810056,0.356521739130435
"France","Europe","1960s",1962,5620,1870,0.332740213523132,0.332590706556334
"France","Europe","1960s",1967,6930,2270,0.327561327561328,0.332590706556334
"France","Europe","1960s",1960,5120,1700,0.33203125,0.332590706556334
"France","Europe","1960s",1964,6140,2110,0.343648208469055,0.332590706556334
"France","Europe","1960s",1968,7180,2380,0.331476323119777,0.332590706556334
"France","Europe","1960s",1969,7630,2550,0.334207077326343,0.332590706556334
"France","Europe","1960s",1966,6670,2140,0.320839580209895,0.332590706556334
"France","Europe","1960s",1963,5820,2000,0.343642611683849,0.332590706556334
"France","Europe","1960s",1965,6380,2130,0.333855799373041,0.332590706556334
"France","Europe","1960s",1961,5350,1750,0.327102803738318,0.332590706556334
"France","Europe","1970s",1973,9010,3400,0.377358490566038,0.349896929586633
"France","Europe","1970s",1970,8000,2960,0.37,0.349896929586633
"France","Europe","1970s",1978,10100,3380,0.334653465346535,0.349896929586633
"France","Europe","1970s",1979,10400,3510,0.3375,0.349896929586633
"France","Europe","1970s",1976,9530,3260,0.342077649527807,0.349896929586633
"France","Europe","1970s",1971,8310,3040,0.365824308062575,0.349896929586633
"France","Europe","1970s",1972,8610,3180,0.369337979094077,0.349896929586633
"France","Europe","1970s",1977,9800,3190,0.325510204081633,0.349896929586633
"France","Europe","1970s",1974,9240,3260,0.352813852813853,0.349896929586633
"France","Europe","1970s",1975,9170,3070,0.334787350054526,0.349896929586633
"France","Europe","1980s",1982,10900,3280,0.300917431192661,0.309536307961505
"France","Europe","1980s",1989,12700,3810,0.3,0.309536307961505
"France","Europe","1980s",1986,11600,3640,0.313793103448276,0.309536307961505
"France","Europe","1980s",1983,11100,3350,0.301801801801802,0.309536307961505
"France","Europe","1980s",1981,10600,3380,0.318867924528302,0.309536307961505
"France","Europe","1980s",1985,11400,3600,0.31578947368421,0.309536307961505
"France","Europe","1980s",1980,10500,3480,0.331428571428571,0.309536307961505
"France","Europe","1980s",1984,11200,3450,0.308035714285714,0.309536307961505
"France","Europe","1980s",1988,12400,3680,0.296774193548387,0.309536307961505
"France","Europe","1980s",1987,11900,3710,0.311764705882353,0.309536307961505
"France","Europe","1990s",1992,13200,3950,0.299242424242424,0.294574780058651
"France","Europe","1990s",1999,14900,4120,0.276510067114094,0.294574780058651
"France","Europe","1990s",1991,13100,4040,0.308396946564885,0.294574780058651
"France","Europe","1990s",1995,13600,3980,0.292647058823529,0.294574780058651
"France","Europe","1990s",1994,13400,3840,0.286567164179104,0.294574780058651
"France","Europe","1990s",1990,13000,3860,0.296923076923077,0.294574780058651
"France","Europe","1990s",1998,14400,4150,0.288194444444444,0.294574780058651
"France","Europe","1990s",1993,13100,4000,0.305343511450382,0.294574780058651
"France","Europe","1990s",1996,13700,4190,0.305839416058394,0.294574780058651
"France","Europe","1990s",1997,14000,4050,0.289285714285714,0.294574780058651
"France","Europe","2000s",2007,18800,4120,0.219148936170213,0.251746987951807
"France","Europe","2000s",2006,15500,4190,0.270322580645161,0.251746987951807
"France","Europe","2000s",2004,15900,4300,0.270440251572327,0.251746987951807
"France","Europe","2000s",2003,15600,4270,0.273717948717949,0.251746987951807
"France","Europe","2000s",2000,15300,4130,0.269934640522876,0.251746987951807
"France","Europe","2000s",2005,15700,4290,0.273248407643312,0.251746987951807
"France","Europe","2000s",2008,19000,4110,0.216315789473684,0.251746987951807
"France","Europe","2000s",2009,19100,3910,0.204712041884817,0.251746987951807
"France","Europe","2000s",2002,15600,4220,0.27051282051282,0.251746987951807
"France","Europe","2000s",2001,15500,4250,0.274193548387097,0.251746987951807
"France","Europe","2010s",2010,19200,4020,0.209375,0.200208550573514
"France","Europe","2010s",2014,19200,3660,0.190625,0.200208550573514
"France","Europe","2010s",2013,19000,3830,0.201578947368421,0.200208550573514
"France","Europe","2010s",2011,19300,3850,0.199481865284974,0.200208550573514
"France","Europe","2010s",2012,19200,3840,0.2,0.200208550573514
"Gabon","Africa","1970s",1973,1250,2270,1.816,0.819454612005857
"Gabon","Africa","1970s",1977,3090,1950,0.631067961165049,0.819454612005857
"Gabon","Africa","1970s",1972,922,1680,1.82212581344902,0.819454612005857
"Gabon","Africa","1970s",1971,864,1760,2.03703703703704,0.819454612005857
"Gabon","Africa","1970s",1974,2730,2420,0.886446886446886,0.819454612005857
"Gabon","Africa","1970s",1970,694,NA,NA,0.819454612005857
"Gabon","Africa","1970s",1978,3380,2160,0.63905325443787,0.819454612005857
"Gabon","Africa","1970s",1976,3250,1840,0.566153846153846,0.819454612005857
"Gabon","Africa","1970s",1975,2710,1960,0.723247232472325,0.819454612005857
"Gabon","Africa","1970s",1979,3660,1870,0.510928961748634,0.819454612005857
"Gabon","Africa","1980s",1981,4120,2010,0.487864077669903,0.506242568370987
"Gabon","Africa","1980s",1984,3840,1820,0.473958333333333,0.506242568370987
"Gabon","Africa","1980s",1986,2720,1540,0.566176470588235,0.506242568370987
"Gabon","Africa","1980s",1988,2250,1470,0.653333333333333,0.506242568370987
"Gabon","Africa","1980s",1989,2970,1330,0.447811447811448,0.506242568370987
"Gabon","Africa","1980s",1985,3460,1590,0.459537572254335,0.506242568370987
"Gabon","Africa","1980s",1982,3700,2010,0.543243243243243,0.506242568370987
"Gabon","Africa","1980s",1980,4140,1830,0.442028985507246,0.506242568370987
"Gabon","Africa","1980s",1987,2450,1420,0.579591836734694,0.506242568370987
"Gabon","Africa","1980s",1983,3990,2010,0.503759398496241,0.506242568370987
"Gabon","Africa","1990s",1998,3100,1240,0.4,0.413793103448276
"Gabon","Africa","1990s",1997,3070,1200,0.390879478827362,0.413793103448276
"Gabon","Africa","1990s",1994,2880,1120,0.388888888888889,0.413793103448276
"Gabon","Africa","1990s",1993,2850,1300,0.456140350877193,0.413793103448276
"Gabon","Africa","1990s",1991,2990,1210,0.404682274247492,0.413793103448276
"Gabon","Africa","1990s",1992,2820,1260,0.446808510638298,0.413793103448276
"Gabon","Africa","1990s",1996,2980,1210,0.406040268456376,0.413793103448276
"Gabon","Africa","1990s",1995,2950,1200,0.406779661016949,0.413793103448276
"Gabon","Africa","1990s",1999,2760,1180,0.427536231884058,0.413793103448276
"Gabon","Africa","1990s",1990,2890,1200,0.41522491349481,0.413793103448276
"Gabon","Africa","2000s",2005,2520,2060,0.817460317460317,0.770550678371907
"Gabon","Africa","2000s",2008,2440,2580,1.05737704918033,0.770550678371907
"Gabon","Africa","2000s",2001,2630,1210,0.460076045627376,0.770550678371907
"Gabon","Africa","2000s",2003,2550,1630,0.63921568627451,0.770550678371907
"Gabon","Africa","2000s",2006,2550,2250,0.88235294117647,0.770550678371907
"Gabon","Africa","2000s",2002,2560,1420,0.5546875,0.770550678371907
"Gabon","Africa","2000s",2004,2500,1830,0.732,0.770550678371907
"Gabon","Africa","2000s",2009,2290,2740,1.19650655021834,0.770550678371907
"Gabon","Africa","2000s",2007,2380,2430,1.02100840336134,0.770550678371907
"Gabon","Africa","2000s",2000,2640,1160,0.439393939393939,0.770550678371907
"Gabon","Africa","2010s",2011,2300,2310,1.00434782608696,1.06955046649703
"Gabon","Africa","2010s",2012,2380,1970,0.827731092436975,1.06955046649703
"Gabon","Africa","2010s",2013,2420,2780,1.14876033057851,1.06955046649703
"Gabon","Africa","2010s",2014,2470,2580,1.04453441295547,1.06955046649703
"Gabon","Africa","2010s",2010,2220,2970,1.33783783783784,1.06955046649703
"Gambia","Africa","1990s",1993,699,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1997,677,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1998,681,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1991,697,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1994,681,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1995,668,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1990,700,59,0.0842857142857143,0.0842857142857143
"Gambia","Africa","1990s",1992,698,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1996,664,NA,NA,0.0842857142857143
"Gambia","Africa","1990s",1999,758,NA,NA,0.0842857142857143
"Gambia","Africa","2000s",2007,1180,75,0.0635593220338983,0.056404958677686
"Gambia","Africa","2000s",2009,1210,NA,NA,0.056404958677686
"Gambia","Africa","2000s",2004,1210,67,0.0553719008264463,0.056404958677686
"Gambia","Africa","2000s",2003,1170,NA,NA,0.056404958677686
"Gambia","Africa","2000s",2002,1050,NA,NA,0.056404958677686
"Gambia","Africa","2000s",2001,940,NA,NA,0.056404958677686
"Gambia","Africa","2000s",2008,1180,NA,NA,0.056404958677686
"Gambia","Africa","2000s",2006,1200,66,0.055,0.056404958677686
"Gambia","Africa","2000s",2000,844,NA,NA,0.056404958677686
"Gambia","Africa","2000s",2005,1250,65,0.052,0.056404958677686
"Georgia","Asia","1990s",1991,6620,2080,0.314199395770393,0.371978984238179
"Georgia","Asia","1990s",1999,1680,669,0.398214285714286,0.371978984238179
"Georgia","Asia","1990s",1995,2420,800,0.330578512396694,0.371978984238179
"Georgia","Asia","1990s",1997,1930,756,0.391709844559586,0.371978984238179
"Georgia","Asia","1990s",1990,8450,2590,0.306508875739645,0.371978984238179
"Georgia","Asia","1990s",1993,2540,1550,0.610236220472441,0.371978984238179
"Georgia","Asia","1990s",1992,3620,1780,0.49171270718232,0.371978984238179
"Georgia","Asia","1990s",1994,2300,969,0.421304347826087,0.371978984238179
"Georgia","Asia","1990s",1998,1940,716,0.369072164948454,0.371978984238179
"Georgia","Asia","1990s",1996,2760,834,0.302173913043478,0.371978984238179
"Georgia","Asia","2000s",2003,1750,685,0.391428571428571,0.405521811154058
"Georgia","Asia","2000s",2006,1950,781,0.40051282051282,0.405521811154058
"Georgia","Asia","2000s",2000,1610,704,0.437267080745342,0.405521811154058
"Georgia","Asia","2000s",2004,1830,708,0.386885245901639,0.405521811154058
"Georgia","Asia","2000s",2007,1860,866,0.465591397849462,0.405521811154058
"Georgia","Asia","2000s",2002,1770,639,0.361016949152542,0.405521811154058
"Georgia","Asia","2000s",2001,1540,640,0.415584415584416,0.405521811154058
"Georgia","Asia","2000s",2009,1970,812,0.412182741116751,0.405521811154058
"Georgia","Asia","2000s",2005,1880,728,0.387234042553191,0.405521811154058
"Georgia","Asia","2000s",2008,1950,781,0.40051282051282,0.405521811154058
"Georgia","Asia","2010s",2014,2400,1180,0.491666666666667,0.479634966378482
"Georgia","Asia","2010s",2013,2220,1050,0.472972972972973,0.479634966378482
"Georgia","Asia","2010s",2010,1870,825,0.441176470588235,0.479634966378482
"Georgia","Asia","2010s",2011,1910,944,0.494240837696335,0.479634966378482
"Georgia","Asia","2010s",2012,2010,994,0.49452736318408,0.479634966378482
"Germany","Europe","1960s",1967,9010,2390,0.265260821309656,0.271693245778612
"Germany","Europe","1960s",1969,10000,2770,0.277,0.271693245778612
"Germany","Europe","1960s",1965,8780,2380,0.271070615034169,0.271693245778612
"Germany","Europe","1960s",1968,9470,2560,0.270327349524815,0.271693245778612
"Germany","Europe","1960s",1960,7290,1950,0.267489711934156,0.271693245778612
"Germany","Europe","1960s",1962,7810,2120,0.271446862996159,0.271693245778612
"Germany","Europe","1960s",1966,8990,2390,0.265850945494994,0.271693245778612
"Germany","Europe","1960s",1964,8410,2340,0.278240190249703,0.271693245778612
"Germany","Europe","1960s",1961,7540,1990,0.263925729442971,0.271693245778612
"Germany","Europe","1960s",1963,7980,2280,0.285714285714286,0.271693245778612
"Germany","Europe","1970s",1975,11600,3980,0.343103448275862,0.355160744500846
"Germany","Europe","1970s",1978,13000,4480,0.344615384615385,0.355160744500846
"Germany","Europe","1970s",1976,12200,4310,0.35327868852459,0.355160744500846
"Germany","Europe","1970s",1974,11600,4160,0.358620689655172,0.355160744500846
"Germany","Europe","1970s",1979,13500,4690,0.347407407407407,0.355160744500846
"Germany","Europe","1970s",1970,10400,3860,0.371153846153846,0.355160744500846
"Germany","Europe","1970s",1971,10700,3900,0.364485981308411,0.355160744500846
"Germany","Europe","1970s",1977,12600,4340,0.344444444444444,0.355160744500846
"Germany","Europe","1970s",1972,11100,4020,0.362162162162162,0.355160744500846
"Germany","Europe","1970s",1973,11500,4240,0.368695652173913,0.355160744500846
"Germany","Europe","1980s",1985,14700,4600,0.312925170068027,0.307887517146776
"Germany","Europe","1980s",1983,13900,4270,0.307194244604317,0.307887517146776
"Germany","Europe","1980s",1988,15700,4630,0.294904458598726,0.307887517146776
"Germany","Europe","1980s",1987,15200,4620,0.303947368421053,0.307887517146776
"Germany","Europe","1980s",1986,15000,4590,0.306,0.307887517146776
"Germany","Europe","1980s",1989,16100,4510,0.280124223602484,0.307887517146776
"Germany","Europe","1980s",1980,13600,4560,0.335294117647059,0.307887517146776
"Germany","Europe","1980s",1981,13700,4400,0.321167883211679,0.307887517146776
